Name:,Obj Fn,Runtime,MIPGAP
"n_1000_c_10000000000_g_2_f_0.3_eps_0.0001_s_300",5001044129
"n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_100",5010014765
"n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_200",5010031039
"n_1000_c_10000000000_g_2_f_0.3_eps_0.001_s_300",5010044848
"n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_100",5100015013
"n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_200",5100031464
"n_1000_c_10000000000_g_2_f_0.3_eps_0.01_s_300",5100047423
"n_1000_c_10000000000_g_2_f_0.3_eps_0.1_s_100",6000016394
"n_1000_c_10000000000_g_2_f_0.3_eps_0.1_s_200",6000030837
"n_1000_c_10000000000_g_2_f_0.3_eps_0.1_s_300",6000043420
"n_1000_c_10000000000_g_2_f_0.3_eps_0_s_100",10000009875
"n_1000_c_10000000000_g_2_f_0.3_eps_0_s_200",10000020348
"n_1000_c_10000000000_g_2_f_0.3_eps_0_s_300",10000029315
"n_1000_c_10000000000_g_2_f_0.3_eps_1e-05_s_100",5000116037
"n_1000_c_10000000000_g_2_f_0.3_eps_1e-05_s_200",5000130086
"n_1000_c_10000000000_g_2_f_0.3_eps_1e-05_s_300",5000144494
"n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_100",9718508239
"n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_200",9718515932
"n_1000_c_10000000000_g_6_f_0.1_eps_0.0001_s_300",9718524080
"n_1000_c_10000000000_g_6_f_0.1_eps_0.001_s_100",9997507995
"n_1000_c_10000000000_g_6_f_0.1_eps_0.001_s_200",9997516272
"n_1000_c_10000000000_g_6_f_0.1_eps_0.001_s_300",9997523248
"n_1000_c_10000000000_g_6_f_0.1_eps_0.01_s_100",9975005293
"n_1000_c_10000000000_g_6_f_0.1_eps_0.01_s_200",9975010250
"n_1000_c_10000000000_g_6_f_0.1_eps_0.01_s_300",9975016220
"n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_100",10000003672
"n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_200",10000007191
"n_1000_c_10000000000_g_6_f_0.1_eps_0.1_s_300",10000011773
"n_1000_c_10000000000_g_6_f_0.1_eps_0_s_100",10000006084
"n_1000_c_10000000000_g_6_f_0.1_eps_0_s_200",10000011468
"n_1000_c_10000000000_g_6_f_0.1_eps_0_s_300",10000015702
"n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_100",9690607330
"n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_200",9690615613
"n_1000_c_10000000000_g_6_f_0.1_eps_1e-05_s_300",9690622638
"n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_100",9718512061
"n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_200",9718525616
"n_1000_c_10000000000_g_6_f_0.2_eps_0.0001_s_300",9718536889
"n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_100",9997512042
"n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_200",9997518656
"n_1000_c_10000000000_g_6_f_0.2_eps_0.001_s_300",9997536775
"n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_100",9975011186
"n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_200",9975020732
"n_1000_c_10000000000_g_6_f_0.2_eps_0.01_s_300",9975033341
"n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_100",10000006514
"n_1000_c_10000000000_g_6_f_0.2_eps_0.1_s_200",10000013377
